place_feature_id,road_feature_id,road_surface,road_length_in_place_km,road_length_total_km,road_length_share_of_road
175501,7742829,sealed,0.0683467306568211,0.068322836897769,1.0003497184856047
175501,7742830,sealed,0.1284936528227195,0.1284678698608944,1.0002006957992922
175501,7742831,sealed,0.0961495141935222,0.0961004246695245,1.000510814849846
175501,7742833,sealed,0.05296769909693759,0.052891727088079,1.0014363684651868
175501,7742837,sealed,0.07186096807440018,0.0718300970984002,1.0004297777289328
175501,7742838,sealed,0.060454347324824735,0.0604749682191443,0.9996590176906777
175501,8324992,sealed,2.225738991542481,12.152923828724996,0.1831443217213014
175501,8328188,sealed,0.17874701172025928,0.1786807359702678,1.0003709171536126
175501,8328189,sealed,0.38095175027162975,0.3810087874436485,0.9998502995891474
175501,8329717,sealed,0.15610811345094072,0.1560739890886945,1.0002186422122321
175501,8329718,sealed,0.07827391724604982,0.0782726597862423,1.000016065121729
175501,8329719,sealed,0.10896788542502071,0.1090050892547682,0.9996586963966376
175501,8329720,sealed,0.09593794626698443,0.0959196769944819,1.000190464282981
175501,8329721,sealed,0.07503777740553111,0.0750319432842827,1.0000777551665736
175501,8329722,sealed,0.10509987940040572,0.1050611500717354,1.0003686360623683
175601,3238202,sealed,0.9681674586721224,0.9682110891307792,0.9999549370388889
175601,3258193,sealed,3.974781853954418e-05,0.6372676020376434,6.237225682343141e-05
175601,3258311,sealed,0.5228552351076621,0.5229767099822739,0.999767724121757
175601,3283325,sealed,0.2837394561783652,0.2837576785959754,0.9999357817638616
175601,3283327,sealed,0.2217186540693924,0.2216944999187304,1.000108952412761
175601,3283505,metalled,0.0027253774884014614,0.2135017693499364,0.012765128348582809
175601,3314514,sealed,0.10720091314394252,0.1071841901322021,1.000156021253879
175601,3314515,sealed,0.09469305918532597,0.095447860229649,0.9920920066462782
175601,3314516,sealed,0.13046865439889843,0.1304238274244337,1.0003437023383683
175601,3314899,sealed,0.1500384579422037,0.1499711446451398,1.0004488416569945
175601,3314900,sealed,0.13982223275537006,0.1398427872822318,0.999853016896608
175601,6063644,sealed,0.4970522746441319,1.4950304628341822,0.3324696633283661
175601,6064045,sealed,0.48262395178299483,0.4826433911329989,0.9999597231613211
175601,6064591,sealed,0.014062708441984232,0.0664452102040507,0.2116436745221844
175601,6064592,sealed,0.03716314046976441,0.0656743098084776,0.565870285932829
175601,6064595,sealed,0.06520358520777116,0.0652329315648927,0.9995501297210238
175601,7741012,sealed,1.9787086655677428,7.757397861850562,0.25507376323943154
175601,7741074,sealed,0.13721194643141366,1.9113563691406996,0.07178773600084891
175601,7741215,sealed,1.209298595491686,1.2180499076773388,0.9928153090193649
175601,7741585,sealed,0.8706322006323715,0.8706743502102579,0.9999515897328591
175601,7742428,sealed,0.3373452902157827,0.3373589313845414,0.9999595648210564
175601,7742877,sealed,0.14985972319268556,0.1498824981469724,0.9998480479404306
175601,7742878,sealed,0.11801678465457865,0.1179791981461526,1.000318585894943
175601,7742879,sealed,0.40612040561445234,0.4061462740236631,0.9999363076535099
175601,7742880,sealed,0.17552969398223253,0.1754534456816014,1.0004345785307032
175601,7742881,sealed,0.11560634743203892,0.1156416224168909,0.9996949629025023
175601,8324993,sealed,2.0934438400295803,19.575358367852445,0.1069428104809325
