geometry_id,layer_type,point1_latitude,point1_longitude,scatter_radius,heatmap_weight,scatter_fill_color_hex,crash_severity,crash_severity_code,crash_year,fatal_count,serious_injury_count,minor_injury_count,pedestrian,bicycle,motorcycle,speed_limit,tooltip_html
crash_97,scatter,-37.769313,175.239465,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_98,scatter,-37.772336,175.269402,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_99,scatter,-37.794943,175.260623,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_100,scatter,-37.761682,175.267646,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_101,scatter,-37.788822,175.312738,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,20,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 20 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_102,scatter,-37.75101,175.235689,25,4.0,#fb8861ee,Serious Crash,3,2009,0,1,0,,0,1,80,<div><strong>Serious Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_103,scatter,-37.747644,175.276887,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_104,scatter,-37.793686,175.293482,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_105,scatter,-37.805093,175.259978,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_106,scatter,-37.777547,175.274375,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_107,scatter,-37.782493,175.278648,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_108,scatter,-37.806267,175.29436,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_109,scatter,-37.79,175.285624,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_110,scatter,-37.799974,175.317503,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,0,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 0</span></div>
crash_111,scatter,-37.786303,175.269909,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_112,scatter,-37.751307,175.235267,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_113,scatter,-37.744413,175.25181,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_114,scatter,-37.790065,175.263585,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_115,scatter,-37.817185,175.301934,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_116,scatter,-37.786147,175.262058,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_117,scatter,-37.789929,175.285565,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_118,scatter,-37.78018,175.298447,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_119,scatter,-37.759353,175.284147,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_120,scatter,-37.808135,175.280288,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_121,scatter,-37.75149,175.280693,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_122,scatter,-37.761549,175.287098,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_123,scatter,-37.744018,175.270988,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_124,scatter,-37.756392,175.277461,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_125,scatter,-37.778865,175.258827,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_126,scatter,-37.747629,175.240559,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_127,scatter,-37.774776,175.284383,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_128,scatter,-37.785919,175.281819,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_129,scatter,-37.7897,175.283401,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_130,scatter,-37.744425,175.274666,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_131,scatter,-37.811152,175.281756,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_132,scatter,-37.744414,175.218037,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,100,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_133,scatter,-37.782268,175.271647,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_134,scatter,-37.778815,175.321656,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,100,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 100 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_135,scatter,-37.789316,175.244792,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_136,scatter,-37.750462,175.23657,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_137,scatter,-37.796193,175.256981,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_138,scatter,-37.770319,175.298107,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_139,scatter,-37.817985,175.27607,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_140,scatter,-37.798513,175.308407,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_141,scatter,-37.791897,175.260167,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_142,scatter,-37.775992,175.242209,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_143,scatter,-37.808604,175.279315,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_144,scatter,-37.789003,175.282675,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_145,scatter,-37.752282,175.277506,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_146,scatter,-37.772096,175.263582,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,60,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_147,scatter,-37.782268,175.271647,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_148,scatter,-37.792763,175.248814,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,1,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_149,scatter,-37.790064,175.299457,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_150,scatter,-37.804155,175.288514,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,80,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 80 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_151,scatter,-37.76624,175.290069,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,1,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_152,scatter,-37.793075,175.264063,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_153,scatter,-37.768921,175.28149,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_154,scatter,-37.780818,175.28835,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_155,scatter,-37.789138,175.259753,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_156,scatter,-37.769306,175.300142,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,2,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 2</span></div>
crash_157,scatter,-37.788194,175.274191,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,1,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_158,scatter,-37.796467,175.283473,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_159,scatter,-37.784698,175.28068,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_160,scatter,-37.772017,175.259232,25,2.0,#b5367aee,Minor Crash,2,2008,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_161,scatter,-37.784574,175.267017,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_162,scatter,-37.788458,175.277287,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_163,scatter,-37.789626,175.281684,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_164,scatter,-37.794846,175.296834,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_165,scatter,-37.777547,175.274375,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_166,scatter,-37.792885,175.26785,25,1.0,#51127cee,Non-Injury Crash,1,2009,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_167,scatter,-37.751816,175.240254,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_168,scatter,-37.80063,175.23748,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_169,scatter,-37.772687,175.293583,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_170,scatter,-37.786399,175.278462,25,2.0,#b5367aee,Minor Crash,2,2009,0,0,1,,0,0,50,<div><strong>Minor Crash</strong><br><span>Year: 2009</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 1</span></div>
crash_171,scatter,-37.791369,175.28335,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_172,scatter,-37.778414,175.27288,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_173,scatter,-37.747599,175.240671,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_174,scatter,-37.798425,175.242979,25,4.0,#fb8861ee,Serious Crash,3,2008,0,1,1,,0,0,50,<div><strong>Serious Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 1 | Minor: 1</span></div>
crash_175,scatter,-37.775525,175.28108,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_176,scatter,-37.782268,175.271647,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_177,scatter,-37.768563,175.232949,25,1.0,#51127cee,Non-Injury Crash,1,2007,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2007</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_178,scatter,-37.795419,175.269132,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,50,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 50 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
crash_179,scatter,-37.775347,175.245357,25,1.0,#51127cee,Non-Injury Crash,1,2008,0,0,0,,0,0,60,<div><strong>Non-Injury Crash</strong><br><span>Year: 2008</span><br><span>Speed limit: 60 km/h</span><br><span>Fatal: 0 | Serious: 0 | Minor: 0</span></div>
