geometry_id,layer_type,origin_geometry_id,origin_sa2_code,origin_sa2_name,origin_sa2_reference_name,destination_geometry_id,destination_sa2_code,destination_sa2_name,destination_sa2_reference_name,point1_latitude,point1_longitude,point2_latitude,point2_longitude,people_count,people_count_rank,arc_line_width_m,arc_opacity,arc_count_band,arc_count_band_sort_order,arc_source_color_value,arc_target_color_value,arc_base_color_hex,arc_source_color_rgba,arc_target_color_rgba,count_2023_work_at_home,count_2023_drive_a_private_car_truck_or_van,count_2023_drive_a_company_car_truck_or_van,count_2023_passenger_in_a_car_truck_van_or_company_bus,count_2023_public_bus,count_2023_train,count_2023_bicycle,count_2023_walk_or_jog,count_2023_ferry,count_2023_other,count_2023_total_stated,origin_has_geometry,destination_has_geometry,has_origin_point,has_destination_point,has_both_points,is_same_sa2,arc_is_valid,tooltip_html
sa2_od_178301__179401,arc,sa2_178301,178301,Whitiora,Whitiora,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.777221001369945,175.26900516759136,-37.78937741033796,175.28276636339749,165,47,352,0.696,High (85-199),4,165,165,#ffe186ff,"rgba(255, 234, 167, 0.501)","rgba(255, 225, 134, 0.696)",,87,6,6,18,,,39,,12,165,True,True,True,True,True,False,True,<div><span>Origin SA2: Whitiora (178301)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 165</span></div>
sa2_od_179501__179401,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.794736982320806,175.27422958426394,-37.78937741033796,175.28276636339749,165,48,352,0.696,High (85-199),4,165,165,#ffe186ff,"rgba(255, 234, 167, 0.501)","rgba(255, 225, 134, 0.696)",,63,6,,,,6,78,,,165,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 165</span></div>
sa2_od_180601__179401,arc,sa2_180601,180601,Hillcrest West (Hamilton City),Hillcrest West (Hamilton City),sa2_179401,179401,Hamilton Central,Hamilton Central,-37.79533366314449,175.3132347697218,-37.78937741033796,175.28276636339749,165,49,352,0.696,High (85-199),4,165,165,#ffe186ff,"rgba(255, 234, 167, 0.501)","rgba(255, 225, 134, 0.696)",,108,,6,24,,18,,,6,165,True,True,True,True,True,False,True,<div><span>Origin SA2: Hillcrest West (Hamilton City) (180601)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 165</span></div>
sa2_od_178701__178901,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.79240620393337,175.25277565336296,-37.79592696152542,175.26300437719928,162,50,350,0.693,High (85-199),4,162,162,#ffe187ff,"rgba(255, 234, 167, 0.499)","rgba(255, 225, 135, 0.693)",,102,18,9,,,6,15,,6,162,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 162</span></div>
sa2_od_178800__176301,arc,sa2_178800,178800,Kahikatea,Kahikatea,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.7997674039857,175.25214469589284,-37.75883079239065,175.23971391369508,162,51,350,0.693,High (85-199),4,162,162,#ffe187ff,"rgba(255, 234, 167, 0.499)","rgba(255, 225, 135, 0.693)",,123,18,9,6,,,,,,162,True,True,True,True,True,False,True,<div><span>Origin SA2: Kahikatea (178800)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 162</span></div>
sa2_od_172800__176301,arc,sa2_172800,172800,Whatawhata East,Whatawhata East,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.80040282278496,175.15911936513464,-37.75883079239065,175.23971391369508,159,52,348,0.69,High (85-199),4,159,159,#ffe288ff,"rgba(255, 234, 168, 0.497)","rgba(255, 226, 136, 0.690)",,108,42,6,,,,,,,159,True,True,True,True,True,False,True,<div><span>Origin SA2: Whatawhata East (172800)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 159</span></div>
sa2_od_177200__175201,arc,sa2_177200,177200,Nawton East,Nawton East,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.77962010539774,175.24017006118234,-37.730733787542825,175.21943573839124,159,53,348,0.69,High (85-199),4,159,159,#ffe288ff,"rgba(255, 234, 168, 0.497)","rgba(255, 226, 136, 0.690)",,123,24,,,,,,,,159,True,True,True,True,True,False,True,<div><span>Origin SA2: Nawton East (177200)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 159</span></div>
sa2_od_177901__179401,arc,sa2_177901,177901,Dinsdale North,Dinsdale North,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.78870884195147,175.24426430908093,-37.78937741033796,175.28276636339749,159,54,348,0.69,High (85-199),4,159,159,#ffe288ff,"rgba(255, 234, 168, 0.497)","rgba(255, 226, 136, 0.690)",,117,12,9,12,,6,,,,159,True,True,True,True,True,False,True,<div><span>Origin SA2: Dinsdale North (177901)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 159</span></div>
sa2_od_175700__175201,arc,sa2_175700,175700,Pukete West,Pukete West,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.7394204097837,175.23527032865633,-37.730733787542825,175.21943573839124,156,55,346,0.687,High (85-199),4,156,156,#ffe389ff,"rgba(255, 235, 168, 0.495)","rgba(255, 227, 137, 0.687)",,111,24,9,,,,,,,156,True,True,True,True,True,False,True,<div><span>Origin SA2: Pukete West (175700)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 156</span></div>
sa2_od_176101__178901,arc,sa2_176101,176101,Te Manatu,Te Manatu,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.72632025464198,175.28151309120796,-37.79592696152542,175.26300437719928,156,56,346,0.687,High (85-199),4,156,156,#ffe389ff,"rgba(255, 235, 168, 0.495)","rgba(255, 227, 137, 0.687)",,117,30,,,,,,,,156,True,True,True,True,True,False,True,<div><span>Origin SA2: Te Manatu (176101)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 156</span></div>
sa2_od_178500__179401,arc,sa2_178500,178500,Fairview Downs,Fairview Downs,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.76127567330443,175.30317362472283,-37.78937741033796,175.28276636339749,156,57,346,0.687,High (85-199),4,156,156,#ffe389ff,"rgba(255, 235, 168, 0.495)","rgba(255, 227, 137, 0.687)",,111,12,9,12,,6,,,,156,True,True,True,True,True,False,True,<div><span>Origin SA2: Fairview Downs (178500)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 156</span></div>
sa2_od_179501__178901,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.794736982320806,175.27422958426394,-37.79592696152542,175.26300437719928,156,58,346,0.687,High (85-199),4,156,156,#ffe389ff,"rgba(255, 235, 168, 0.495)","rgba(255, 227, 137, 0.687)",,87,18,9,,,15,24,,,156,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 156</span></div>
sa2_od_181000__179502,arc,sa2_181000,181000,Resthill,Resthill,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.82572526590094,175.2873740807168,-37.803065450668925,175.2764442885721,156,59,346,0.687,High (85-199),4,156,156,#ffe389ff,"rgba(255, 235, 168, 0.495)","rgba(255, 227, 137, 0.687)",,114,,12,15,,,9,,,156,True,True,True,True,True,False,True,<div><span>Origin SA2: Resthill (181000)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 156</span></div>
sa2_od_176600__179401,arc,sa2_176600,176600,Queenwood (Hamilton City),Queenwood (Hamilton City),sa2_179401,179401,Hamilton Central,Hamilton Central,-37.74645757410715,175.26616289693013,-37.78937741033796,175.28276636339749,153,60,345,0.684,High (85-199),4,153,153,#ffe38bff,"rgba(255, 235, 170, 0.492)","rgba(255, 227, 139, 0.684)",,129,12,6,6,,,,,,153,True,True,True,True,True,False,True,<div><span>Origin SA2: Queenwood (Hamilton City) (176600)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 153</span></div>
sa2_od_179502__179401,arc,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.803065450668925,175.2764442885721,-37.78937741033796,175.28276636339749,153,61,345,0.684,High (85-199),4,153,153,#ffe38bff,"rgba(255, 235, 170, 0.492)","rgba(255, 227, 139, 0.684)",,87,6,12,12,,9,21,,,153,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake South (179502)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 153</span></div>
sa2_od_175302__179401,arc,sa2_175302,175302,Flagstaff North East,Flagstaff North East,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.72195960199068,175.24753794281298,-37.78937741033796,175.28276636339749,150,62,343,0.681,High (85-199),4,150,150,#ffe48cff,"rgba(255, 235, 170, 0.490)","rgba(255, 228, 140, 0.681)",,108,15,9,9,,,,,,150,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff North East (175302)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 150</span></div>
sa2_od_175902__176301,arc,sa2_175902,175902,Rototuna East,Rototuna East,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.72445040470838,175.2706207927822,-37.75883079239065,175.23971391369508,150,63,343,0.681,High (85-199),4,150,150,#ffe48cff,"rgba(255, 235, 170, 0.490)","rgba(255, 228, 140, 0.681)",,114,27,,,,,,,,150,True,True,True,True,True,False,True,<div><span>Origin SA2: Rototuna East (175902)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 150</span></div>
sa2_od_178701__176301,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.79240620393337,175.25277565336296,-37.75883079239065,175.23971391369508,150,64,343,0.681,High (85-199),4,150,150,#ffe48cff,"rgba(255, 235, 170, 0.490)","rgba(255, 228, 140, 0.681)",,120,18,,,,,,,,150,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 150</span></div>
sa2_od_178701__179401,arc,sa2_178701,178701,Swarbrick,Swarbrick,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.79240620393337,175.25277565336296,-37.78937741033796,175.28276636339749,150,65,343,0.681,High (85-199),4,150,150,#ffe48cff,"rgba(255, 235, 170, 0.490)","rgba(255, 228, 140, 0.681)",,102,,12,21,,,,,,150,True,True,True,True,True,False,True,<div><span>Origin SA2: Swarbrick (178701)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 150</span></div>
sa2_od_180100__178901,arc,sa2_180100,180100,Melville North,Melville North,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.81016433379707,175.27963706366566,-37.79592696152542,175.26300437719928,150,66,343,0.681,High (85-199),4,150,150,#ffe48cff,"rgba(255, 235, 170, 0.490)","rgba(255, 228, 140, 0.681)",,108,15,6,,,,15,,,150,True,True,True,True,True,False,True,<div><span>Origin SA2: Melville North (180100)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 150</span></div>
sa2_od_175901__179401,arc,sa2_175901,175901,Rototuna West,Rototuna West,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.72718185885173,175.2620613631393,-37.78937741033796,175.28276636339749,147,67,341,0.678,High (85-199),4,147,147,#ffe48dff,"rgba(255, 235, 171, 0.488)","rgba(255, 228, 141, 0.678)",,108,9,9,15,,,,,,147,True,True,True,True,True,False,True,<div><span>Origin SA2: Rototuna West (175901)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 147</span></div>
sa2_od_177600__179401,arc,sa2_177600,177600,Beerescourt,Beerescourt,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.76630595808111,175.2623521694297,-37.78937741033796,175.28276636339749,147,68,341,0.678,High (85-199),4,147,147,#ffe48dff,"rgba(255, 235, 171, 0.488)","rgba(255, 228, 141, 0.678)",,99,9,12,9,,6,,,,147,True,True,True,True,True,False,True,<div><span>Origin SA2: Beerescourt (177600)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 147</span></div>
sa2_od_177901__175201,arc,sa2_177901,177901,Dinsdale North,Dinsdale North,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.78870884195147,175.24426430908093,-37.730733787542825,175.21943573839124,147,69,341,0.678,High (85-199),4,147,147,#ffe48dff,"rgba(255, 235, 171, 0.488)","rgba(255, 228, 141, 0.678)",,120,21,,,,,,,,147,True,True,True,True,True,False,True,<div><span>Origin SA2: Dinsdale North (177901)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 147</span></div>
sa2_od_181200__179401,arc,sa2_181200,181200,Riverlea,Riverlea,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.80516291834676,175.3249033775805,-37.78937741033796,175.28276636339749,147,70,341,0.678,High (85-199),4,147,147,#ffe48dff,"rgba(255, 235, 171, 0.488)","rgba(255, 228, 141, 0.678)",,96,6,9,21,,6,,,6,147,True,True,True,True,True,False,True,<div><span>Origin SA2: Riverlea (181200)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 147</span></div>
sa2_od_172401__176301,arc,sa2_172401,172401,Te Kowhai,Te Kowhai,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.722810348377614,175.16263851764367,-37.75883079239065,175.23971391369508,144,71,339,0.674,High (85-199),4,144,144,#ffe58fff,"rgba(255, 236, 172, 0.485)","rgba(255, 229, 143, 0.674)",,111,30,,,,,,,,144,True,True,True,True,True,False,True,<div><span>Origin SA2: Te Kowhai (172401)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 144</span></div>
sa2_od_176400__179401,arc,sa2_176400,176400,Saint Andrews West,Saint Andrews West,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.7531064590833,175.25025438907994,-37.78937741033796,175.28276636339749,144,72,339,0.674,High (85-199),4,144,144,#ffe58fff,"rgba(255, 236, 172, 0.485)","rgba(255, 229, 143, 0.674)",,102,15,9,12,,,,,,144,True,True,True,True,True,False,True,<div><span>Origin SA2: Saint Andrews West (176400)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 144</span></div>
sa2_od_176800__178901,arc,sa2_176800,176800,Crawshaw,Crawshaw,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.77209971912111,175.23499752011205,-37.79592696152542,175.26300437719928,144,73,339,0.674,High (85-199),4,144,144,#ffe58fff,"rgba(255, 236, 172, 0.485)","rgba(255, 229, 143, 0.674)",,102,24,12,,,,,,,144,True,True,True,True,True,False,True,<div><span>Origin SA2: Crawshaw (176800)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 144</span></div>
sa2_od_178000__175201,arc,sa2_178000,178000,Maeroa,Maeroa,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.77834857089125,175.26028849396485,-37.730733787542825,175.21943573839124,144,74,339,0.674,High (85-199),4,144,144,#ffe58fff,"rgba(255, 236, 172, 0.485)","rgba(255, 229, 143, 0.674)",,99,24,,,,,,,,144,True,True,True,True,True,False,True,<div><span>Origin SA2: Maeroa (178000)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 144</span></div>
sa2_od_180300__179502,arc,sa2_180300,180300,Melville South,Melville South,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.81527531387432,175.27817492307554,-37.803065450668925,175.2764442885721,144,75,339,0.674,High (85-199),4,144,144,#ffe58fff,"rgba(255, 236, 172, 0.485)","rgba(255, 229, 143, 0.674)",,87,,12,6,,6,33,,,144,True,True,True,True,True,False,True,<div><span>Origin SA2: Melville South (180300)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 144</span></div>
sa2_od_172001__176301,arc,sa2_172001,172001,Ngaruawahia North,Ngaruawahia North,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.65844703625376,175.15452340443358,-37.75883079239065,175.23971391369508,141,76,337,0.671,High (85-199),4,141,141,#ffe690ff,"rgba(255, 236, 172, 0.483)","rgba(255, 230, 144, 0.671)",,117,18,,,,,,,,141,True,True,True,True,True,False,True,<div><span>Origin SA2: Ngaruawahia North (172001)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 141</span></div>
sa2_od_175902__179401,arc,sa2_175902,175902,Rototuna East,Rototuna East,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.72445040470838,175.2706207927822,-37.78937741033796,175.28276636339749,141,77,337,0.671,High (85-199),4,141,141,#ffe690ff,"rgba(255, 236, 172, 0.483)","rgba(255, 230, 144, 0.671)",,117,9,,9,,,,,,141,True,True,True,True,True,False,True,<div><span>Origin SA2: Rototuna East (175902)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 141</span></div>
sa2_od_178100__175201,arc,sa2_178100,178100,Dinsdale South,Dinsdale South,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.79839006688951,175.2393146050042,-37.730733787542825,175.21943573839124,141,78,337,0.671,High (85-199),4,141,141,#ffe690ff,"rgba(255, 236, 172, 0.483)","rgba(255, 230, 144, 0.671)",,102,21,9,,,,,,,141,True,True,True,True,True,False,True,<div><span>Origin SA2: Dinsdale South (178100)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 141</span></div>
sa2_od_180900__178901,arc,sa2_180900,180900,Glenview,Glenview,sa2_178901,178901,Frankton Junction,Frankton Junction,-37.81914876006494,175.2905483502504,-37.79592696152542,175.26300437719928,138,79,335,0.667,High (85-199),4,138,138,#ffe691ff,"rgba(255, 236, 173, 0.480)","rgba(255, 230, 145, 0.667)",,99,24,6,,,,,,,138,True,True,True,True,True,False,True,<div><span>Origin SA2: Glenview (180900)</span><br><span>Destination SA2: Frankton Junction (178901)</span><br><span>People count: 138</span></div>
sa2_od_175801__175201,arc,sa2_175801,175801,Flagstaff East,Flagstaff East,sa2_175201,175201,Te Rapa North,Te Rapa North,-37.73414088659899,175.2537018138003,-37.730733787542825,175.21943573839124,135,80,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,96,30,,,,,,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Flagstaff East (175801)</span><br><span>Destination SA2: Te Rapa North (175201)</span><br><span>People count: 135</span></div>
sa2_od_176500__179401,arc,sa2_176500,176500,Saint Andrews East,Saint Andrews East,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.75171614583245,175.2581129222292,-37.78937741033796,175.28276636339749,135,81,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,90,6,6,18,,6,,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Saint Andrews East (176500)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 135</span></div>
sa2_od_177600__176301,arc,sa2_177600,177600,Beerescourt,Beerescourt,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.76630595808111,175.2623521694297,-37.75883079239065,175.23971391369508,135,82,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,87,15,9,,,,12,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Beerescourt (177600)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 135</span></div>
sa2_od_179501__179502,arc,sa2_179501,179501,Hamilton Lake North,Hamilton Lake North,sa2_179502,179502,Hamilton Lake South,Hamilton Lake South,-37.794736982320806,175.27422958426394,-37.803065450668925,175.2764442885721,135,83,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,72,,6,,,6,42,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Hamilton Lake North (179501)</span><br><span>Destination SA2: Hamilton Lake South (179502)</span><br><span>People count: 135</span></div>
sa2_od_179600__176301,arc,sa2_179600,179600,Peachgrove,Peachgrove,sa2_176301,176301,Te Rapa South,Te Rapa South,-37.78010349937266,175.3007564353992,-37.75883079239065,175.23971391369508,135,84,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,90,18,9,9,,,,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Peachgrove (179600)</span><br><span>Destination SA2: Te Rapa South (176301)</span><br><span>People count: 135</span></div>
sa2_od_181000__179401,arc,sa2_181000,181000,Resthill,Resthill,sa2_179401,179401,Hamilton Central,Hamilton Central,-37.82572526590094,175.2873740807168,-37.78937741033796,175.28276636339749,135,85,333,0.664,High (85-199),4,135,135,#ffe793ff,"rgba(255, 237, 174, 0.478)","rgba(255, 231, 147, 0.664)",,93,6,,21,,9,,,,135,True,True,True,True,True,False,True,<div><span>Origin SA2: Resthill (181000)</span><br><span>Destination SA2: Hamilton Central (179401)</span><br><span>People count: 135</span></div>
