geometry_id,layer_type,road_feature_id,road_surface,road_name,road_length_total_km,road_length_rank,path_width_m,path_color_value,path_color_hex,wkp,tooltip_html
road_3314189,path,3314189,sealed,BALFOUR CRESCENT,0.0819983457721722,1851,23,#1464a5cc,#1464a5cc,@EAAqn_lmI~fsbgAxBhBtA`A`Ct@xDl@rCVnCDtF[~Hg@xIy@,"<div><strong>BALFOUR CRESCENT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,851</span></div>"
road_3314518,path,3314518,sealed,FROST PLACE,0.0819322862873837,1852,23,#1464a5cc,#1464a5cc,@EAAqpzfmI|oy~fAaJfl@,"<div><strong>FROST PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,852</span></div>"
road_3314555,path,3314555,sealed,PENNANT PLACE,0.0818044355769014,1853,23,#1464a5cc,#1464a5cc,@EAAklqgmIb|c~fA|LaDbEkB|CkBbEyEfBoCzBuC`AgB,"<div><strong>PENNANT PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,853</span></div>"
road_8329704,path,8329704,sealed,MARJORIEFIELD MEWS,0.0814412165093274,1854,23,#1464a5cc,#1464a5cc,@EAAqmyjmIp|jcgAoA_AiZkUaMeC,"<div><strong>MARJORIEFIELD MEWS</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,854</span></div>"
road_7742872,path,7742872,sealed,ESKDALE LANE,0.0813495951389239,1855,23,#1464a5cc,#1464a5cc,@EAAck~fmIbji}fAmA_RqFeDyBoQ,"<div><strong>ESKDALE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,855</span></div>"
road_3314073,path,3314073,sealed,OLWYN GREEN,0.0812601580139524,1856,23,#1464a5cc,#1464a5cc,@EAAwjigmIhjgagApNlHjD|Cf@jBb@fCj@fA`Ah@bCJ~HF,"<div><strong>OLWYN GREEN</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,856</span></div>"
road_3314539,path,3314539,sealed,LONGWOOD PLACE,0.081234292317186,1857,23,#1464a5cc,#1464a5cc,@EAAyjfhmIz{t~fAdLrNrClDdDhAbE`@lLM,"<div><strong>LONGWOOD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,857</span></div>"
road_3314595,path,3314595,sealed,HEMSBY PLACE,0.0811710569759447,1858,23,#1464a5cc,#1464a5cc,@EAAwq~gmIn{m}fAyNqImKmD}EcAiGk@wEJ,"<div><strong>HEMSBY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,858</span></div>"
road_3314741,path,3314741,sealed,REMBRANDT TERRACE,0.0809830547104302,1859,23,#1464a5cc,#1464a5cc,@EAAkshimI|_h~fAqFgFgCiEoA}AoAcAgBsAeJmGkEiC,"<div><strong>REMBRANDT TERRACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,859</span></div>"
road_3314309,path,3314309,sealed,BURWOOD PLACE,0.0809702078235092,1860,23,#1464a5cc,#1464a5cc,@EAAikilmIhk}agAjBfCvAtApA`ApAx@pB~@xLrDhQ`E,"<div><strong>BURWOOD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,860</span></div>"
road_3314529,path,3314529,sealed,CHESTNUT PLACE,0.0809547476628813,1861,23,#1464a5cc,#1464a5cc,@EAA{pjgmIhlv~fAjDqAlEeDxTm[,"<div><strong>CHESTNUT PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,861</span></div>"
road_3313999,path,3313999,sealed,COUNTRY LANE,0.0808796574309902,1862,23,#1464a5cc,#1464a5cc,@EAAujdfmIdpoagA~@lDbAvI\hF_@bDu@|AqAjAcH`F,"<div><strong>COUNTRY LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,862</span></div>"
road_3314576,path,3314576,sealed,MCKENZIE PLACE,0.0808213142650053,1863,23,#1464a5cc,#1464a5cc,@EAAkxchmIrqz}fAcCzFeAhDGrB`A|AnAv@zF~@|Ar@jEnBvE`B,"<div><strong>MCKENZIE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,863</span></div>"
road_3314083,path,3314083,sealed,TORU STREET,0.0807824775318994,1864,23,#1464a5cc,#1464a5cc,@EAAw~}gmIdx`agAxk@{ElJw@,"<div><strong>TORU STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,864</span></div>"
road_7742823,path,7742823,sealed,,0.0806927741457877,1865,23,#1464a5cc,#1464a5cc,@EAA{z~gmIrld~fAxBcF|@{AnAgAzEmDlKwIzAcAhEkB,"<div><strong>Road 7742823</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,865</span></div>"
road_3314044,path,3314044,sealed,STIRLING PLACE,0.0806390221670234,1866,23,#1464a5cc,#1464a5cc,@EAAmyqfmItmoagA@iJqBePmBcGwA{BwBeA,"<div><strong>STIRLING PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,866</span></div>"
road_3314805,path,3314805,sealed,STANTON PLACE,0.0805921144095424,1867,23,#1464a5cc,#1464a5cc,@EAA_buimIvlq}fA}NgEoKuBcFHwQp@,"<div><strong>STANTON PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,867</span></div>"
road_3314556,path,3314556,sealed,CASHMERE PLACE,0.0805166766468007,1868,23,#1464a5cc,#1464a5cc,@EAA}}ngmIppa~fAtWeUhEgEfAoB^uB,"<div><strong>CASHMERE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,868</span></div>"
road_3314491,path,3314491,sealed,AYLESBURY COURT,0.0798504441076054,1869,23,#1464a5cc,#1464a5cc,@EAAia|gmIfov}fAoFiCwGyBmLaBgV_A,"<div><strong>AYLESBURY COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,869</span></div>"
road_3314164,path,3314164,sealed,SUNNYHILLS AVENUE,0.0797947784921359,1870,23,#1464a5cc,#1464a5cc,@EAAu_ximIbnycgAqWwBuGiAwBeAiBmAuA_CiAwD,"<div><strong>SUNNYHILLS AVENUE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,870</span></div>"
road_3314221,path,3314221,sealed,NATLAND STREET,0.0797717224929617,1871,23,#1464a5cc,#1464a5cc,@EAAybqjmIzbyagAau@kL,"<div><strong>NATLAND STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,871</span></div>"
road_3314788,path,3314788,sealed,ROSE LANE,0.0796997876180182,1872,23,#1464a5cc,#1464a5cc,@EAAoqaimIhj{}fAmR^{c@xA,"<div><strong>ROSE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,872</span></div>"
road_3314169,path,3314169,sealed,PARKDALE PLACE,0.0794989510797812,1873,23,#1464a5cc,#1464a5cc,@EAAsa_jmIv_icgAwg@|],"<div><strong>PARKDALE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,873</span></div>"
road_3314749,path,3314749,sealed,BAYSWATER COURT,0.0793283571923953,1874,23,#1464a5cc,#1464a5cc,@EAAo~nimInl_~fAj@|B|AtGjB`GlBbElI~Jh@n@,"<div><strong>BAYSWATER COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,874</span></div>"
road_3314527,path,3314527,sealed,BRAMBER STREET,0.0793193937230914,1875,23,#1464a5cc,#1464a5cc,@EAAelzfmIrur}fAeEdCcDtCmCzDcBxA_B`AcGxDkCp@wBWkA{@,"<div><strong>BRAMBER STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,875</span></div>"
road_8329726,path,8329726,sealed,LE QUESNE PLACE,0.0790077759082474,1876,23,#1464a5cc,#1464a5cc,@EAA{baimI|p_`gAAFeBvGiHhXeBjG,"<div><strong>LE QUESNE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,876</span></div>"
road_7742869,path,7742869,sealed,MAIA PLACE,0.0788241632859059,1877,23,#1464a5cc,#1464a5cc,@EAAkctfmItse}fAgAg`@OaJ,"<div><strong>MAIA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,877</span></div>"
road_7742802,path,7742802,sealed,,0.0785701419596583,1878,23,#1464a5cc,#1464a5cc,@EAAwpqimI`dcagAlAbBDvBqCbDwY|T,"<div><strong>Road 7742802</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,878</span></div>"
road_3314665,path,3314665,sealed,BURNS COURT,0.0785372125087722,1879,23,#1464a5cc,#1464a5cc,@EAAsckjmIzkd`gAig@p],"<div><strong>BURNS COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,879</span></div>"
road_3314110,path,3314110,sealed,FRENCH STREET,0.0785030164930887,1880,23,#1464a5cc,#1464a5cc,@EAAszohmIt}vagA~f@eOrH{B,"<div><strong>FRENCH STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,880</span></div>"
road_3314525,path,3314525,sealed,ARIE LANE,0.0785025673627428,1881,23,#1464a5cc,#1464a5cc,@EAA_ltfmItgu}fAxLeL`@kAT{AMqAqIaP,"<div><strong>ARIE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,881</span></div>"
road_3314093,path,3314093,sealed,RICCARTON PLACE,0.0783584408592303,1882,23,#1464a5cc,#1464a5cc,@EAA{j_gmInr~agAcIjj@,"<div><strong>RICCARTON PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,882</span></div>"
road_8329718,path,8329718,sealed,,0.0782726597862423,1883,23,#1464a5cc,#1464a5cc,@EAAmqzfmI~t`~fAcp@nS,"<div><strong>Road 8329718</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,883</span></div>"
road_3314172,path,3314172,sealed,CAROLYN PLACE,0.0782421422470371,1884,23,#1464a5cc,#1464a5cc,@EAAyfgjmIp}_cgArIkDjQqHtDmCfB}CZuC,"<div><strong>CAROLYN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,884</span></div>"
road_7742851,path,7742851,sealed,PORTLAND LANE,0.0779678893538134,1885,23,#1464a5cc,#1464a5cc,@EAAwedjmId|a_gAoAhKz@zBbAdBv@|@tC`D|EjHp@|B,"<div><strong>PORTLAND LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,885</span></div>"
road_3314659,path,3314659,sealed,HUME PLACE,0.0778521759424016,1886,23,#1464a5cc,#1464a5cc,@EAAajvimIj{a`gAwCy@mFCkg@nI,"<div><strong>HUME PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,886</span></div>"
road_3314692,path,3314692,sealed,ADA PLACE,0.0777309621175955,1887,23,#1464a5cc,#1464a5cc,@EAAab`kmId~x_gA`GvA`GXde@_@,"<div><strong>ADA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,887</span></div>"
road_3314096,path,3314096,sealed,LEYTON PLACE,0.0775835040385167,1888,23,#1464a5cc,#1464a5cc,@EAAulyfmIhyfagAaGaCaHy@ac@cA,"<div><strong>LEYTON PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,888</span></div>"
road_8329739,path,8329739,sealed,,0.0774120094556897,1889,23,#1464a5cc,#1464a5cc,@EAAufwhmInnr~fAgG`j@,"<div><strong>Road 8329739</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,889</span></div>"
road_3313975,path,3313975,sealed,ELENORA CLOSE,0.0773379344009851,1890,23,#1464a5cc,#1464a5cc,@EAAq}remIta{`gAqFhAuWxJuFjDgDnC,"<div><strong>ELENORA CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,890</span></div>"
road_3314730,path,3314730,sealed,APOLLO PLACE,0.0771894726862423,1891,23,#1464a5cc,#1464a5cc,@EAAodyhmIzsr}fAdEoFjDcJ@iAKmAqCuFuCqG,"<div><strong>APOLLO PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,891</span></div>"
road_3314394,path,3314394,sealed,CARBINE CLOSE,0.0771743425513325,1892,23,#1464a5cc,#1464a5cc,@EAAoqlgmIdba`gA_D^qB^mBn@iB\wBPwAOo@k@Hy@bAe@jBaAbBkA`DsC|EqB,"<div><strong>CARBINE CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,892</span></div>"
road_3314637,path,3314637,sealed,SUTCLIFFE PLACE,0.0771669600999004,1893,23,#1464a5cc,#1464a5cc,@EAAy{nimIduk_gAwo@wR,"<div><strong>SUTCLIFFE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,893</span></div>"
road_8329725,path,8329725,sealed,MICAH PLACE,0.0769417216554616,1894,23,#1464a5cc,#1464a5cc,@EAAwp_hmIhsi}fAeD|EsBtB}BzAuHnDeFxB{HfE,"<div><strong>MICAH PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,894</span></div>"
road_8329737,path,8329737,sealed,,0.076823163475565,1895,23,#1464a5cc,#1464a5cc,@EAA{zuhmIvcu~fAgBo`@oCmFc@a@,"<div><strong>Road 8329737</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,895</span></div>"
road_6064584,path,6064584,sealed,TE RAPA ROAD,0.0767013549266864,1896,23,#1464a5cc,#1464a5cc,@EAAwnbfmIvzs~fAxBvCf@rDq@nDyBjCoBz@yBp@_EX}Eg@aCu@,"<div><strong>TE RAPA ROAD</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,896</span></div>"
road_3314786,path,3314786,sealed,CABERNET CLOSE,0.0766354997759796,1897,23,#1464a5cc,#1464a5cc,@EAAo|bimIvdb~fAmNiFmK}EwFwDk@}AEgD,"<div><strong>CABERNET CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,897</span></div>"
road_3314691,path,3314691,sealed,ARIA COURT,0.0764103684179165,1898,23,#1464a5cc,#1464a5cc,@EAAm~{jmIzwz_gABqZ}AwBiKaD,"<div><strong>ARIA COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,898</span></div>"
road_3314297,path,3314297,sealed,ARCHER COURT,0.0763253203322494,1899,23,#1464a5cc,#1464a5cc,@EAAk|gkmIrt~`gAjE|Lj@lCe@bD}DvP,"<div><strong>ARCHER COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,899</span></div>"
road_3314474,path,3314474,sealed,HALYARD CLOSE,0.0761132604066706,1900,23,#1464a5cc,#1464a5cc,@EAAwpwgmIjdf~fAcQnU}EdN,"<div><strong>HALYARD CLOSE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,900</span></div>"
road_3314802,path,3314802,sealed,WESTBURY MEWS,0.0760611421160126,1901,23,#1464a5cc,#1464a5cc,@EAAaxjimIzky}fAsIQaHDqFn@_GrBiLrG,"<div><strong>WESTBURY MEWS</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,901</span></div>"
road_3314673,path,3314673,sealed,MCCONNELL LANE,0.0760139268384064,1902,23,#1464a5cc,#1464a5cc,@EAAg``jmIzjx_gAaB[mBu@uKwCsBgA}@mA[iBCmA?UR{AvCeH,"<div><strong>MCCONNELL LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,902</span></div>"
road_7742854,path,7742854,sealed,FORGE STREET,0.076005722859431,1903,23,#1464a5cc,#1464a5cc,@EAA{ahimI`d~}fAtHjBvVbEpPbC,"<div><strong>FORGE STREET</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,903</span></div>"
road_3314681,path,3314681,sealed,AOTEA PLACE,0.0758942649827203,1904,23,#1464a5cc,#1464a5cc,@EAAqeqimInya_gAil@aV,"<div><strong>AOTEA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,904</span></div>"
road_3314666,path,3314666,sealed,SHELLEY COURT,0.0758771214281064,1905,23,#1464a5cc,#1464a5cc,@EAAehkjmIzwb`gAtq@jM,"<div><strong>SHELLEY COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,905</span></div>"
road_3314717,path,3314717,sealed,DUGALD COURT,0.0756798478814898,1906,23,#1464a5cc,#1464a5cc,@EAAi~xhmIxgk~fAq@bEu@`EFjC`BrHdCbIRdD,"<div><strong>DUGALD COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,906</span></div>"
road_3314177,path,3314177,sealed,ST LUKES PLACE,0.0756239991278176,1907,23,#1464a5cc,#1464a5cc,@EAAaprimIrtybgAk`@k`@,"<div><strong>ST LUKES PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,907</span></div>"
road_3314390,path,3314390,sealed,BROUGH PLACE,0.0756162939362495,1908,23,#1464a5cc,#1464a5cc,@EAA}_}fmI`e~~fApVs@bLk@pFqAxEaC,"<div><strong>BROUGH PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,908</span></div>"
road_3314721,path,3314721,sealed,IAIN COURT,0.0754687755492369,1909,23,#1464a5cc,#1464a5cc,@EAAasuhmIpua~fAkCjCs@zCmDp^,"<div><strong>IAIN COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,909</span></div>"
road_3314280,path,3314280,sealed,SCOTLAND PLACE,0.0753919943636731,1910,23,#1464a5cc,#1464a5cc,@EAAkqukmIhmoagAvp@uN,"<div><strong>SCOTLAND PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,910</span></div>"
road_3314528,path,3314528,sealed,HOROEKA COURT,0.0752373187817784,1911,23,#1464a5cc,#1464a5cc,@EAA}xbgmIp~w~fAtPyTzAgExAoH,"<div><strong>HOROEKA COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,911</span></div>"
road_3314290,path,3314290,sealed,JUNE PLACE,0.0750643786818985,1912,23,#1464a5cc,#1464a5cc,@EAAc|ckmIp}bagA_Kt^wAxB}CvA,"<div><strong>JUNE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,912</span></div>"
road_8329721,path,8329721,sealed,LIGHTER PLACE,0.0750319432842827,1913,23,#1464a5cc,#1464a5cc,@EAAsrdgmIxi`~fA_OyCqa@gG,"<div><strong>LIGHTER PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.08 km</span><br><span>Length rank: 1,913</span></div>"
road_3314634,path,3314634,sealed,SHARPLEY PLACE,0.0749323784101921,1914,23,#1464a5cc,#1464a5cc,@EAA_xvimI|`q_gA{d@s\,"<div><strong>SHARPLEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,914</span></div>"
road_3314761,path,3314761,sealed,ASHTON WAY,0.0748038997765752,1915,23,#1464a5cc,#1464a5cc,@EAA{g_imIvzp}fAgAsE}AqFiDsIuFuJBwA,"<div><strong>ASHTON WAY</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,915</span></div>"
road_8329770,path,8329770,sealed,GALLANTS PLACE,0.0746745381991199,1916,23,#1464a5cc,#1464a5cc,@EAAqmdgmI~ib}fAaHr@kTjAsGfC_FtF,"<div><strong>GALLANTS PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,916</span></div>"
road_3314405,path,3314405,sealed,TIFFINEY PLACE,0.0746681193582164,1917,23,#1464a5cc,#1464a5cc,@EAA{mnhmIz_o_gA{Cm@qBqAyC{BgMiY,"<div><strong>TIFFINEY PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,917</span></div>"
road_8329728,path,8329728,sealed,PIPPA LANE,0.074616472445872,1918,23,#1464a5cc,#1464a5cc,@EAAahbjmI|j__gAxQif@,"<div><strong>PIPPA LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,918</span></div>"
road_3314594,path,3314594,sealed,WOBURN COURT,0.0746136871075032,1919,23,#1464a5cc,#1464a5cc,@EAAwg~gmIlzo}fAeBfDyFnJy@lCWdDQrCiBdG,"<div><strong>WOBURN COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,919</span></div>"
road_3314476,path,3314476,sealed,MERIDIAN PLACE,0.0744660570331859,1920,23,#1464a5cc,#1464a5cc,@EAAmhngmI`lc~fA`CaCn@kBRmBn@mCjA}C~BiEzEoJ,"<div><strong>MERIDIAN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,920</span></div>"
road_8329703,path,8329703,sealed,SELKIRK LANE,0.0744653356274216,1921,23,#1464a5cc,#1464a5cc,@EAAo{qhmI|ojbgAPzh@,"<div><strong>SELKIRK LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,921</span></div>"
road_7742785,path,7742785,sealed,BEEHIVE LANE,0.0744522019318501,1922,23,#1464a5cc,#1464a5cc,@EAAku|emIf|hcgAh@wAtEsLd@eH@aEu@_H,"<div><strong>BEEHIVE LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,922</span></div>"
road_3314170,path,3314170,sealed,GWENDOLINE PLACE,0.0740586622752713,1923,23,#1464a5cc,#1464a5cc,@EAAub_jmIfpbcgAg[{UyDs@aEA,"<div><strong>GWENDOLINE PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,923</span></div>"
road_3314768,path,3314768,sealed,THE PALMS,0.0740368038421355,1924,23,#1464a5cc,#1464a5cc,@EAAiuyhmIvvg~fAgJg@uL}@kG_@eAFaAXy@t@o@xA]fB]rA,"<div><strong>THE PALMS</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,924</span></div>"
road_3314782,path,3314782,sealed,PENINSULA POINT,0.0738157031862856,1925,23,#1464a5cc,#1464a5cc,@EAAeatimIxar~fAySuGaLwCkCuAiCgE,"<div><strong>PENINSULA POINT</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,925</span></div>"
road_3314519,path,3314519,sealed,NORFOLK PLACE,0.0737168847681021,1926,23,#1464a5cc,#1464a5cc,@EAA_`}fmIbdr~fAiE~ZHrDz@fF,"<div><strong>NORFOLK PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,926</span></div>"
road_3314633,path,3314633,sealed,BELLWOOD PLACE,0.0733097599028538,1927,22,#1464a5cc,#1464a5cc,@EAAqrtimI|_o_gA{_@_LkFi@sFT,"<div><strong>BELLWOOD PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,927</span></div>"
road_3314142,path,3314142,sealed,GREVILLEA PLACE,0.0732386074487636,1928,22,#1464a5cc,#1464a5cc,@EAA_fbimIl|acgAt@iE?oCwKq[,"<div><strong>GREVILLEA PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,928</span></div>"
road_3314783,path,3314783,sealed,JARVIS COURT,0.073026005092887,1929,22,#1464a5cc,#1464a5cc,@EAAe`pimI|yk~fAJch@,"<div><strong>JARVIS COURT</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,929</span></div>"
road_3314195,path,3314195,sealed,LORIMER LANE,0.0730092340875929,1930,22,#1464a5cc,#1464a5cc,@EAAsrokmI~bebgAuTv[aDlE,"<div><strong>LORIMER LANE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,930</span></div>"
road_3314307,path,3314307,sealed,BRENNAN PLACE,0.0728054570192096,1931,22,#1464a5cc,#1464a5cc,@EAA}ltkmIxxragApq@kG,"<div><strong>BRENNAN PLACE</strong><br><span>Surface: sealed</span><br><span>Length: 0.07 km</span><br><span>Length rank: 1,931</span></div>"
